Area,Year,Item,Area Harvested,Production,Yeild
Bangladesh,Y2010,"Onions, dry",117560,872081,74182
Bangladesh,Y2011,"Onions, dry",127940,1051523,82189
Bangladesh,Y2012,"Onions, dry",135721,1159259,85415
Bangladesh,Y2013,"Onions, dry",134354,1168000,86935
Bangladesh,Y2014,"Onions, dry",150915,1387000,91906
Bangladesh,Y2015,"Onions, dry",169609,1704402,100490
Bangladesh,Y2016,"Onions, dry",177492,1735334,97770
Bangladesh,Y2017,"Onions, dry",185735,1866502,100493
Bangladesh,Y2018,"Onions, dry",178506,1737714,97348
Bangladesh,Y2019,"Onions, dry",172456,1802868,104541
Bangladesh,Y1961,Oranges,2000,10000,50000
Bangladesh,Y1962,Oranges,3000,15000,50000
Bangladesh,Y1963,Oranges,3500,17000,48571
Bangladesh,Y1964,Oranges,3900,20000,51282
Bangladesh,Y1965,Oranges,3900,20000,51282
Bangladesh,Y1966,Oranges,1100,9000,81818
Bangladesh,Y1967,Oranges,1100,10000,90909
Bangladesh,Y1968,Oranges,1100,10000,90909
Bangladesh,Y1969,Oranges,1500,10200,68000
Bangladesh,Y1970,Oranges,1700,12200,71765
Bangladesh,Y1971,Oranges,1800,10700,59444
Bangladesh,Y1972,Oranges,1200,8100,67500
Bangladesh,Y1973,Oranges,2096,8164,38950
Bangladesh,Y1974,Oranges,2068,7712,37292
Bangladesh,Y1975,Oranges,2185,8057,36874
Bangladesh,Y1976,Oranges,2321,8581,36971
Bangladesh,Y1977,Oranges,2333,8693,37261
Bangladesh,Y1978,Oranges,2392,8479,35447
Bangladesh,Y1979,Oranges,2432,8606,35387
Bangladesh,Y1980,Oranges,2442,8566,35078
Bangladesh,Y1981,Oranges,2441,8564,35084
Bangladesh,Y1982,Oranges,2495,8684,34806
Bangladesh,Y1983,Oranges,2566,9350,36438
Bangladesh,Y1984,Oranges,2614,9459,36186
Bangladesh,Y1985,Oranges,2653,9209,34712
Bangladesh,Y1986,Oranges,2489,8441,33913
Bangladesh,Y1987,Oranges,2380,7945,33382
Bangladesh,Y1988,Oranges,2367,7955,33608
Bangladesh,Y1989,Oranges,2468,8432,34165
Bangladesh,Y1990,Oranges,2946,8685,29481
Bangladesh,Y1991,Oranges,433,1030,23788
Bangladesh,Y1992,Oranges,263,660,25095
Bangladesh,Y1993,Oranges,277,660,23827
Bangladesh,Y1994,Oranges,289,715,24740
Bangladesh,Y1995,Oranges,320,780,24375
Bangladesh,Y1996,Oranges,405,1000,24691
Bangladesh,Y1997,Oranges,405,1000,24691
Bangladesh,Y1998,Oranges,405,1000,24691
Bangladesh,Y1999,Oranges,405,1000,24691
Bangladesh,Y2000,Oranges,405,1000,24691
Bangladesh,Y2001,Oranges,405,1000,24691
Bangladesh,Y2002,Oranges,405,1000,24691
Bangladesh,Y2003,Oranges,395,975,24684
Bangladesh,Y2004,Oranges,504,1000,19841
Bangladesh,Y2005,Oranges,512,970,18945
Bangladesh,Y2006,Oranges,238,840,35294
Bangladesh,Y2007,Oranges,167,867,51916
Bangladesh,Y2008,Oranges,369,1558,42222
Bangladesh,Y2009,Oranges,369,2063,55908
Bangladesh,Y2010,Oranges,326,2666,81779
Bangladesh,Y2011,Oranges,345,2998,86899
Bangladesh,Y2012,Oranges,348,2986,85805
Bangladesh,Y2013,Oranges,379,3448,90976
Bangladesh,Y2014,Oranges,489,3674,75133
Bangladesh,Y2015,Oranges,440,3954,89864
Bangladesh,Y2016,Oranges,434,3218,74147
Bangladesh,Y2017,Oranges,427,3372,78970
Bangladesh,Y2018,Oranges,498,3315,66566
Bangladesh,Y2019,Oranges,685,3393,49533
Bangladesh,Y1961,"Peas, dry",38000,25000,6579
Bangladesh,Y1962,"Peas, dry",40000,26000,6500
Bangladesh,Y1963,"Peas, dry",40000,26000,6500
Bangladesh,Y1964,"Peas, dry",50000,33000,6600
Bangladesh,Y1965,"Peas, dry",50000,33000,6600
Bangladesh,Y1966,"Peas, dry",55000,36000,6545
Bangladesh,Y1967,"Peas, dry",60000,39000,6500
Bangladesh,Y1968,"Peas, dry",65000,43000,6615
Bangladesh,Y1969,"Peas, dry",68000,45000,6618
Bangladesh,Y1970,"Peas, dry",70000,46000,6571
Bangladesh,Y1971,"Peas, dry",80000,53000,6625
Bangladesh,Y1972,"Peas, dry",85000,59000,6941
Bangladesh,Y1973,"Peas, dry",90000,59000,6556
Bangladesh,Y1974,"Peas, dry",100000,66000,6600
Bangladesh,Y1975,"Peas, dry",110000,73000,6636
Bangladesh,Y1976,"Peas, dry",115000,72000,6261
Bangladesh,Y1977,"Peas, dry",126000,79000,6270
Bangladesh,Y1978,"Peas, dry",100000,66000,6600
Bangladesh,Y1979,"Peas, dry",68000,44000,6471
Bangladesh,Y1980,"Peas, dry",62000,42000,6774
Bangladesh,Y1981,"Peas, dry",58000,38000,6552
Bangladesh,Y1982,"Peas, dry",48000,31000,6458
Bangladesh,Y1983,"Peas, dry",46000,29000,6304
Bangladesh,Y1984,"Peas, dry",45100,27800,6164
Bangladesh,Y1985,"Peas, dry",46100,29900,6486
Bangladesh,Y1986,"Peas, dry",43700,29600,6773
Bangladesh,Y1987,"Peas, dry",42800,29000,6776
Bangladesh,Y1988,"Peas, dry",45300,31100,6865
Bangladesh,Y1989,"Peas, dry",43700,29000,6636
Bangladesh,Y1990,"Peas, dry",42213,27645,6549
Bangladesh,Y1991,"Peas, dry",41666,29310,7035
Bangladesh,Y1992,"Peas, dry",40914,28675,7009
Bangladesh,Y1993,"Peas, dry",39718,26385,6643
Bangladesh,Y1994,"Peas, dry",39660,25000,6304
Bangladesh,Y1995,"Peas, dry",40060,25000,6241
Bangladesh,Y1996,"Peas, dry",39250,25000,6369
Bangladesh,Y1997,"Peas, dry",39254,24000,6114
Bangladesh,Y1998,"Peas, dry",38850,24000,6178
Bangladesh,Y1999,"Peas, dry",23877,13300,5570
Bangladesh,Y2000,"Peas, dry",23877,18000,7539
Bangladesh,Y2001,"Peas, dry",22258,17000,7638
Bangladesh,Y2002,"Peas, dry",21449,16000,7460
Bangladesh,Y2003,"Peas, dry",19830,15000,7564
Bangladesh,Y2004,"Peas, dry",21043,17000,8079
Bangladesh,Y2005,"Peas, dry",18211,14000,7688
Bangladesh,Y2006,"Peas, dry",14973,12000,8014
Bangladesh,Y2007,"Peas, dry",12500,9840,7872
Bangladesh,Y2008,"Peas, dry",12673,10656,8408
Bangladesh,Y2009,"Peas, dry",13779,12406,9004
Bangladesh,Y2010,"Peas, dry",13335,12747,9559
Bangladesh,Y2011,"Peas, dry",13264,12622,9516
Bangladesh,Y2012,"Peas, dry",14160,12000,8475
Bangladesh,Y2013,"Peas, dry",13269,12622,9512
Bangladesh,Y2014,"Peas, dry",14834,14659,9882
Bangladesh,Y2015,"Peas, dry",14747,16939,11486
Bangladesh,Y2016,"Peas, dry",16294,18562,11392
Bangladesh,Y2017,"Peas, dry",16529,18415,11141
Bangladesh,Y2018,"Peas, dry",7181,8139,11334
Bangladesh,Y2019,"Peas, dry",7097,7439,10482
Bangladesh,Y1961,Pigeon peas,5666,4064,7173
Bangladesh,Y1962,Pigeon peas,4047,3048,7532
Bangladesh,Y1963,Pigeon peas,3642,3048,8369
Bangladesh,Y1964,Pigeon peas,3642,3048,8369
Bangladesh,Y1965,Pigeon peas,3642,3048,8369
Bangladesh,Y1966,Pigeon peas,3642,3048,8369
Bangladesh,Y1967,Pigeon peas,3642,3048,8369
Bangladesh,Y1968,Pigeon peas,3642,3048,8369
Bangladesh,Y1969,Pigeon peas,3731,3050,8175
Bangladesh,Y1970,Pigeon peas,3327,2677,8046
Bangladesh,Y1971,Pigeon peas,3337,2684,8043
Bangladesh,Y1972,Pigeon peas,2916,2162,7414
Bangladesh,Y1973,Pigeon peas,2880,2083,7233
Bangladesh,Y1974,Pigeon peas,2947,2216,7520
Bangladesh,Y1975,Pigeon peas,5000,3600,7200
Bangladesh,Y1976,Pigeon peas,8000,5800,7250
Bangladesh,Y1977,Pigeon peas,10000,7200,7200
Bangladesh,Y1978,Pigeon peas,15000,11000,7333
Bangladesh,Y1979,Pigeon peas,9600,7500,7813
Bangladesh,Y1980,Pigeon peas,9300,7300,7849
Bangladesh,Y1981,Pigeon peas,9300,7000,7527
Bangladesh,Y1982,Pigeon peas,9600,7000,7292
Bangladesh,Y1983,Pigeon peas,7200,5700,7917
Bangladesh,Y1984,Pigeon peas,7200,5700,7917
Bangladesh,Y1985,Pigeon peas,7100,5400,7606
Bangladesh,Y1986,Pigeon peas,5906,4341,7350
Bangladesh,Y1987,Pigeon peas,5634,4143,7354
Bangladesh,Y1988,Pigeon peas,5561,3857,6936
Bangladesh,Y1989,Pigeon peas,5762,3335,5788
Bangladesh,Y1990,Pigeon peas,5406,3195,5910
Bangladesh,Y1991,Pigeon peas,5376,2915,5422
Bangladesh,Y1992,Pigeon peas,5803,2935,5058
Bangladesh,Y1993,Pigeon peas,5781,2840,4913
Bangladesh,Y1994,Pigeon peas,6000,3000,5000
Bangladesh,Y1995,Pigeon peas,6000,3000,5000
Bangladesh,Y1996,Pigeon peas,6000,3000,5000
Bangladesh,Y1997,Pigeon peas,6100,3000,4918
Bangladesh,Y1998,Pigeon peas,6100,3000,4918
Bangladesh,Y1999,Pigeon peas,5260,3000,5703
Bangladesh,Y2000,Pigeon peas,5260,3000,5703
Bangladesh,Y2001,Pigeon peas,4047,2000,4942
Bangladesh,Y2002,Pigeon peas,4047,2000,4942
Bangladesh,Y2003,Pigeon peas,4047,2000,4942
Bangladesh,Y2004,Pigeon peas,3237,2000,6179
Bangladesh,Y2005,Pigeon peas,2110,1005,4763
Bangladesh,Y2006,Pigeon peas,1748,1015,5807
Bangladesh,Y2007,Pigeon peas,1503,1445,9614
Bangladesh,Y2008,Pigeon peas,1213,1140,9398
Bangladesh,Y2009,Pigeon peas,908,841,9262
Bangladesh,Y2010,Pigeon peas,811,772,9519
Bangladesh,Y2011,Pigeon peas,732,676,9235
Bangladesh,Y2012,Pigeon peas,502,445,8865
Bangladesh,Y2013,Pigeon peas,405,423,10444
Bangladesh,Y2014,Pigeon peas,594,608,10236
Bangladesh,Y2015,Pigeon peas,575,603,10487
Bangladesh,Y2016,Pigeon peas,538,566,10520
Bangladesh,Y2017,Pigeon peas,516,552,10698
Bangladesh,Y2018,Pigeon peas,464,465,10022
Bangladesh,Y2019,Pigeon peas,465,468,10065
Bangladesh,Y1961,Pineapples,3600,19305,53625
Bangladesh,Y1962,Pineapples,5700,21163,37128
Bangladesh,Y1963,Pineapples,6100,36577,59962
Bangladesh,Y1964,Pineapples,7300,44714,61252
Bangladesh,Y1965,Pineapples,7700,45162,58652
Bangladesh,Y1966,Pineapples,8100,56900,70247
Bangladesh,Y1967,Pineapples,10100,92451,91536
Bangladesh,Y1968,Pineapples,10500,96500,91905
Bangladesh,Y1969,Pineapples,10900,105700,96972
Bangladesh,Y1970,Pineapples,9737,93500,96025
Bangladesh,Y1971,Pineapples,9848,90982,92386
Bangladesh,Y1972,Pineapples,10860,99172,91319
Bangladesh,Y1973,Pineapples,12205,111440,91307
Bangladesh,Y1974,Pineapples,12863,124253,96597
Bangladesh,Y1975,Pineapples,14356,138489,96468
Bangladesh,Y1976,Pineapples,14644,143822,98212
Bangladesh,Y1977,Pineapples,14594,143706,98469
Bangladesh,Y1978,Pineapples,14632,139627,95426
Bangladesh,Y1979,Pineapples,14779,142129,96170
Bangladesh,Y1980,Pineapples,14433,153365,106260
Bangladesh,Y1981,Pineapples,14645,155822,106399
Bangladesh,Y1982,Pineapples,14759,156257,105872
Bangladesh,Y1983,Pineapples,13765,136613,99247
Bangladesh,Y1984,Pineapples,13306,131653,98943
Bangladesh,Y1985,Pineapples,13010,127790,98224
Bangladesh,Y1986,Pineapples,13075,132990,101713
Bangladesh,Y1987,Pineapples,13674,145455,106373
Bangladesh,Y1988,Pineapples,13155,146000,110984
Bangladesh,Y1989,Pineapples,13560,156755,115601
Bangladesh,Y1990,Pineapples,13781,162445,117876
Bangladesh,Y1991,Pineapples,13856,150050,108292
Bangladesh,Y1992,Pineapples,13925,148140,106384
Bangladesh,Y1993,Pineapples,13884,149145,107422
Bangladesh,Y1994,Pineapples,13858,149205,107667
Bangladesh,Y1995,Pineapples,13860,149205,107652
Bangladesh,Y1996,Pineapples,13800,148575,107663
Bangladesh,Y1997,Pineapples,13769,148485,107840
Bangladesh,Y1998,Pineapples,13792,148580,107729
Bangladesh,Y1999,Pineapples,13759,146000,106112
Bangladesh,Y2000,Pineapples,14170,148000,104446
Bangladesh,Y2001,Pineapples,14170,152000,107269
Bangladesh,Y2002,Pineapples,14164,153000,108020
Bangladesh,Y2003,Pineapples,14243,154230,108285
Bangladesh,Y2004,Pineapples,16820,212775,126501
Bangladesh,Y2005,Pineapples,18496,234865,126982
Bangladesh,Y2006,Pineapples,17100,253825,148436
Bangladesh,Y2007,Pineapples,16970,238360,140460
Bangladesh,Y2008,Pineapples,15938,210283,131938
Bangladesh,Y2009,Pineapples,15778,229068,145182
Bangladesh,Y2010,Pineapples,16018,234493,146393
Bangladesh,Y2011,Pineapples,14988,218582,145838
Bangladesh,Y2012,Pineapples,13895,180938,130218
Bangladesh,Y2013,Pineapples,14164,186667,131790
Bangladesh,Y2014,Pineapples,13759,198946,144593
Bangladesh,Y2015,Pineapples,13632,197518,144893
Bangladesh,Y2016,Pineapples,13561,200701,147999
Bangladesh,Y2017,Pineapples,14359,211833,147526
Bangladesh,Y2018,Pineapples,14260,208401,146144
Bangladesh,Y2019,Pineapples,14892,217439,146011
Bangladesh,Y1961,Potatoes,55847,343408,61491
Bangladesh,Y1962,Potatoes,55847,336296,60217
Bangladesh,Y1963,Potatoes,57871,362712,62676
Bangladesh,Y1964,Potatoes,55442,324104,58458
Bangladesh,Y1965,Potatoes,55442,401320,72386
Bangladesh,Y1966,Potatoes,60700,493800,81351
Bangladesh,Y1967,Potatoes,70400,600500,85298
Bangladesh,Y1968,Potatoes,76100,712300,93601
Bangladesh,Y1969,Potatoes,84200,799600,94964
Bangladesh,Y1970,Potatoes,85400,864700,101253
Bangladesh,Y1971,Potatoes,86600,862600,99607
Bangladesh,Y1972,Potatoes,76236,752797,98746
Bangladesh,Y1973,Potatoes,79554,758710,95370
Bangladesh,Y1974,Potatoes,80058,730067,91192
Bangladesh,Y1975,Potatoes,93864,880372,93792
Bangladesh,Y1976,Potatoes,95932,903025,94132
Bangladesh,Y1977,Potatoes,77377,735336,95033
Bangladesh,Y1978,Potatoes,90031,913846,101503
Bangladesh,Y1979,Potatoes,96676,909319,94058
Bangladesh,Y1980,Potatoes,96482,917120,95056
Bangladesh,Y1981,Potatoes,102128,998909,97810
Bangladesh,Y1982,Potatoes,107665,1095151,101718
Bangladesh,Y1983,Potatoes,110085,1131098,102748
Bangladesh,Y1984,Potatoes,110194,1147686,104151
Bangladesh,Y1985,Potatoes,111280,1159385,104186
Bangladesh,Y1986,Potatoes,108410,1102790,101724
Bangladesh,Y1987,Potatoes,106360,1069295,100535
Bangladesh,Y1988,Potatoes,123393,1275650,103381
Bangladesh,Y1989,Potatoes,111312,1089298,97860
Bangladesh,Y1990,Potatoes,116582,1065680,91410
Bangladesh,Y1991,Potatoes,123844,1236805,99868
Bangladesh,Y1992,Potatoes,127796,1379320,107931
Bangladesh,Y1993,Potatoes,129605,1384010,106787
Bangladesh,Y1994,Potatoes,131245,1438055,109570
Bangladesh,Y1995,Potatoes,131500,1468400,111665
Bangladesh,Y1996,Potatoes,132300,1491560,112741
Bangladesh,Y1997,Potatoes,133971,1507860,112551
Bangladesh,Y1998,Potatoes,136277,1553180,113972
Bangladesh,Y1999,Potatoes,244837,2762000,112810
Bangladesh,Y2000,Potatoes,243219,2933000,120591
Bangladesh,Y2001,Potatoes,248988,3216000,129163
Bangladesh,Y2002,Potatoes,237600,2994000,126010
Bangladesh,Y2003,Potatoes,245318,3385910,138021
Bangladesh,Y2004,Potatoes,270740,3907120,144313
Bangladesh,Y2005,Potatoes,326291,4855377,148805
Bangladesh,Y2006,Potatoes,373200,5368400,143848
Bangladesh,Y2007,Potatoes,345000,5167000,149768
Bangladesh,Y2008,Potatoes,402000,6648000,165373
Bangladesh,Y2009,Potatoes,395000,5268000,133367
Bangladesh,Y2010,Potatoes,435000,7930000,182299
Bangladesh,Y2011,Potatoes,460197,8326389,180931
Bangladesh,Y2012,Potatoes,430446,8205470,190627
Bangladesh,Y2013,Potatoes,443934,8603000,193790
Bangladesh,Y2014,Potatoes,461710,8950000,193845
Bangladesh,Y2015,Potatoes,471013,9254285,196476
Bangladesh,Y2016,Potatoes,475488,9474099,199250
Bangladesh,Y2017,Potatoes,499725,10215957,204432
Bangladesh,Y2018,Potatoes,477419,9744412,204106
Bangladesh,Y2019,Potatoes,468395,9655082,206131
Bangladesh,Y1961,Pulses nes,129501,95504,7375
Bangladesh,Y1962,Pulses nes,138809,93472,6734
Bangladesh,Y1963,Pulses nes,128287,89408,6969
Bangladesh,Y1964,Pulses nes,140833,107696,7647
Bangladesh,Y1965,Pulses nes,142046,105664,7439
Bangladesh,Y1966,Pulses nes,150100,101600,6769
Bangladesh,Y1967,Pulses nes,141600,85300,6024
Bangladesh,Y1968,Pulses nes,109300,88400,8088
Bangladesh,Y1969,Pulses nes,149080,122610,8224
Bangladesh,Y1970,Pulses nes,141917,120736,8508
Bangladesh,Y1971,Pulses nes,145718,119229,8182
Bangladesh,Y1972,Pulses nes,200000,136000,6800
Bangladesh,Y1973,Pulses nes,200000,140000,7000
Bangladesh,Y1974,Pulses nes,200000,150000,7500
Bangladesh,Y1975,Pulses nes,200000,150000,7500
Bangladesh,Y1976,Pulses nes,200000,150000,7500
Bangladesh,Y1977,Pulses nes,200000,150000,7500
Bangladesh,Y1978,Pulses nes,200000,150000,7500
Bangladesh,Y1979,Pulses nes,200000,150000,7500
Bangladesh,Y1980,Pulses nes,250000,160000,6400
Bangladesh,Y1981,Pulses nes,250000,160000,6400
Bangladesh,Y1982,Pulses nes,250000,160000,6400
Bangladesh,Y1983,Pulses nes,250000,170000,6800
Bangladesh,Y1984,Pulses nes,250700,176400,7036
Bangladesh,Y1985,Pulses nes,253400,187500,7399
Bangladesh,Y1986,Pulses nes,239300,170900,7142
Bangladesh,Y1987,Pulses nes,228600,168800,7384
Bangladesh,Y1988,Pulses nes,238738,185800,7783
Bangladesh,Y1989,Pulses nes,239565,160521,6701
Bangladesh,Y1990,Pulses nes,248244,173086,6972
Bangladesh,Y1991,Pulses nes,247807,179290,7235
Bangladesh,Y1992,Pulses nes,250077,187530,7499
Bangladesh,Y1993,Pulses nes,248702,174635,7022
Bangladesh,Y1994,Pulses nes,249300,190000,7621
Bangladesh,Y1995,Pulses nes,282500,192000,6796
Bangladesh,Y1996,Pulses nes,242000,183000,7562
Bangladesh,Y1997,Pulses nes,234000,182000,7778
Bangladesh,Y1998,Pulses nes,230000,186000,8087
Bangladesh,Y1999,Pulses nes,211248,166380,7876
Bangladesh,Y2000,Pulses nes,201940,166000,8220
Bangladesh,Y2001,Pulses nes,191418,158000,8254
Bangladesh,Y2002,Pulses nes,206932,151000,7297
Bangladesh,Y2003,Pulses nes,190204,153000,8044
Bangladesh,Y2004,Pulses nes,159043,134000,8425
Bangladesh,Y2005,Pulses nes,148315,136085,9175
Bangladesh,Y2006,Pulses nes,127369,107250,8420
Bangladesh,Y2007,Pulses nes,99402,82735,8323
Bangladesh,Y2008,Pulses nes,81787,71851,8785
Bangladesh,Y2009,Pulses nes,86087,76009,8829
Bangladesh,Y2010,Pulses nes,85919,81705,9510
Bangladesh,Y2011,Pulses nes,89238,83336,9339
Bangladesh,Y2012,Pulses nes,105355,89000,8448
Bangladesh,Y2013,Pulses nes,106000,103125,9729
Bangladesh,Y2014,Pulses nes,111449,110197,9888
Bangladesh,Y2015,Pulses nes,112348,120714,10745
Bangladesh,Y2016,Pulses nes,113478,122408,10787
Bangladesh,Y2017,Pulses nes,112097,119000,10616
Bangladesh,Y2018,Pulses nes,104208,114775,11014
Bangladesh,Y2019,Pulses nes,111980,128565,11481
Bangladesh,Y1961,"Rice, paddy",8483516,14426184,17005
Bangladesh,Y1962,"Rice, paddy",8694360,13304520,15302
Bangladesh,Y1963,"Rice, paddy",9007995,15934944,17690
Bangladesh,Y1964,"Rice, paddy",9228955,15753588,17070
Bangladesh,Y1965,"Rice, paddy",9360480,15750540,16827
Bangladesh,Y1966,"Rice, paddy",9075000,14363000,15827
Bangladesh,Y1967,"Rice, paddy",9889400,16757000,16944
Bangladesh,Y1968,"Rice, paddy",9742100,17015504,17466
Bangladesh,Y1969,"Rice, paddy",10314000,18007296,17459
Bangladesh,Y1970,"Rice, paddy",9912800,16714900,16862
Bangladesh,Y1971,"Rice, paddy",9297682,14896689,16022
Bangladesh,Y1972,"Rice, paddy",9629708,15133678,15716
Bangladesh,Y1973,"Rice, paddy",9878297,17862704,18083
Bangladesh,Y1974,"Rice, paddy",9792191,16929568,17289
Bangladesh,Y1975,"Rice, paddy",10329868,19142624,18531
Bangladesh,Y1976,"Rice, paddy",9882050,17628320,17839
Bangladesh,Y1977,"Rice, paddy",10027652,19451488,19398
Bangladesh,Y1978,"Rice, paddy",10101807,19582160,19385
Bangladesh,Y1979,"Rice, paddy",10159848,19109472,18809
Bangladesh,Y1980,"Rice, paddy",10308931,20821008,20197
Bangladesh,Y1981,"Rice, paddy",10460925,20445872,19545
Bangladesh,Y1982,"Rice, paddy",10585735,21324640,20145
Bangladesh,Y1983,"Rice, paddy",9738460,21761008,22345
Bangladesh,Y1984,"Rice, paddy",10223443,21933456,21454
Bangladesh,Y1985,"Rice, paddy",10398170,22556288,21693
Bangladesh,Y1986,"Rice, paddy",10609152,23110032,21783
Bangladesh,Y1987,"Rice, paddy",10322186,23120624,22399
Bangladesh,Y1988,"Rice, paddy",10224232,23316464,22805
Bangladesh,Y1989,"Rice, paddy",10478188,26784480,25562
Bangladesh,Y1990,"Rice, paddy",10435340,26777904,25661
Bangladesh,Y1991,"Rice, paddy",10244503,27242000,26592
Bangladesh,Y1992,"Rice, paddy",10178417,27373000,26893
Bangladesh,Y1993,"Rice, paddy",9905600,26928000,27185
Bangladesh,Y1994,"Rice, paddy",9919300,25124000,25328
Bangladesh,Y1995,"Rice, paddy",9951700,26399000,26527
Bangladesh,Y1996,"Rice, paddy",10200000,28182000,27629
Bangladesh,Y1997,"Rice, paddy",10263000,28152000,27431
Bangladesh,Y1998,"Rice, paddy",10119838,29710000,29358
Bangladesh,Y1999,"Rice, paddy",10712955,34430000,32139
Bangladesh,Y2000,"Rice, paddy",10801214,37627500,34836
Bangladesh,Y2001,"Rice, paddy",10661000,36269000,34020
Bangladesh,Y2002,"Rice, paddy",10771000,37593000,34902
Bangladesh,Y2003,"Rice, paddy",10725040,38361420,35768
Bangladesh,Y2004,"Rice, paddy",10248102,36235976,35359
Bangladesh,Y2005,"Rice, paddy",10524067,39795616,37814
Bangladesh,Y2006,"Rice, paddy",10579000,40773000,38541
Bangladesh,Y2007,"Rice, paddy",10575000,43181000,40833
Bangladesh,Y2008,"Rice, paddy",11279150,46742000,41441
Bangladesh,Y2009,"Rice, paddy",11353532,48144000,42404
Bangladesh,Y2010,"Rice, paddy",11529000,50061200,43422
Bangladesh,Y2011,"Rice, paddy",11528000,50627000,43917
Bangladesh,Y2012,"Rice, paddy",11423000,50497000,44206
Bangladesh,Y2013,"Rice, paddy",11372000,51534000,45317
Bangladesh,Y2014,"Rice, paddy",11415642,51806593,45382
Bangladesh,Y2015,"Rice, paddy",11381221,51805464,45518
Bangladesh,Y2016,"Rice, paddy",11000809,50452866,45863
Bangladesh,Y2017,"Rice, paddy",11615000,54148000,46619
Bangladesh,Y2018,"Rice, paddy",11515000,54416000,47257
Bangladesh,Y2019,"Rice, paddy",11516553,54586344,47398
Bangladesh,Y1961,Sesame seed,57466,26416,4597
Bangladesh,Y1962,Sesame seed,53014,26416,4983
Bangladesh,Y1963,Sesame seed,52205,25400,4865
Bangladesh,Y1964,Sesame seed,50991,22352,4384
Bangladesh,Y1965,Sesame seed,50182,24384,4859
Bangladesh,Y1966,Sesame seed,50200,27400,5458
Bangladesh,Y1967,Sesame seed,52200,30500,5843
Bangladesh,Y1968,Sesame seed,53000,31500,5943
Bangladesh,Y1969,Sesame seed,50200,30500,6076
Bangladesh,Y1970,Sesame seed,44900,27400,6102
Bangladesh,Y1971,Sesame seed,47515,28977,6098
Bangladesh,Y1972,Sesame seed,47723,25869,5421
Bangladesh,Y1973,Sesame seed,43530,25447,5846
Bangladesh,Y1974,Sesame seed,51062,28439,5570
Bangladesh,Y1975,Sesame seed,54301,28876,5318
Bangladesh,Y1976,Sesame seed,51568,27743,5380
Bangladesh,Y1977,Sesame seed,54838,29958,5463
Bangladesh,Y1978,Sesame seed,80000,52000,6500
Bangladesh,Y1979,Sesame seed,95000,50000,5263
Bangladesh,Y1980,Sesame seed,90000,48000,5333
Bangladesh,Y1981,Sesame seed,100000,55000,5500
Bangladesh,Y1982,Sesame seed,100000,58000,5800
Bangladesh,Y1983,Sesame seed,102298,56643,5537
Bangladesh,Y1984,Sesame seed,85566,46251,5405
Bangladesh,Y1985,Sesame seed,92001,53716,5839
Bangladesh,Y1986,Sesame seed,84551,49059,5802
Bangladesh,Y1987,Sesame seed,81987,49027,5980
Bangladesh,Y1988,Sesame seed,81487,45239,5552
Bangladesh,Y1989,Sesame seed,86386,49290,5706
Bangladesh,Y1990,Sesame seed,83088,48610,5850
Bangladesh,Y1991,Sesame seed,80561,45220,5613
Bangladesh,Y1992,Sesame seed,82487,49463,5996
Bangladesh,Y1993,Sesame seed,65900,58000,8801
Bangladesh,Y1994,Sesame seed,79758,48440,6073
Bangladesh,Y1995,Sesame seed,80086,49595,6193
Bangladesh,Y1996,Sesame seed,84200,48745,5789
Bangladesh,Y1997,Sesame seed,79725,48925,6137
Bangladesh,Y1998,Sesame seed,79654,49030,6155
Bangladesh,Y1999,Sesame seed,37300,22000,5898
Bangladesh,Y2000,Sesame seed,36800,22000,5978
Bangladesh,Y2001,Sesame seed,36800,22000,5978
Bangladesh,Y2002,Sesame seed,39000,25000,6410
Bangladesh,Y2003,Sesame seed,39000,25500,6538
Bangladesh,Y2004,Sesame seed,38900,37200,9563
Bangladesh,Y2005,Sesame seed,30700,39200,12769
Bangladesh,Y2006,Sesame seed,36043,29180,8096
Bangladesh,Y2007,Sesame seed,33525,27038,8065
Bangladesh,Y2008,Sesame seed,32932,28461,8642
Bangladesh,Y2009,Sesame seed,35551,32306,9087
Bangladesh,Y2010,Sesame seed,36000,32000,8889
Bangladesh,Y2011,Sesame seed,37000,33000,8919
Bangladesh,Y2012,Sesame seed,33331,29965,8990
Bangladesh,Y2013,Sesame seed,34118,30972,9078
Bangladesh,Y2014,Sesame seed,34248,30447,8890
Bangladesh,Y2015,Sesame seed,38205,35764,9361
Bangladesh,Y2016,Sesame seed,40320,36921,9157
Bangladesh,Y2017,Sesame seed,37518,33999,9062
Bangladesh,Y2018,Sesame seed,37567,34859,9279
Bangladesh,Y2019,Sesame seed,34206,31613,9242
Bangladesh,Y1961,Sorghum,809,1016,12559
Bangladesh,Y1962,Sorghum,809,1016,12559
Bangladesh,Y1963,Sorghum,809,1016,12559
Bangladesh,Y1964,Sorghum,809,1016,12559
Bangladesh,Y1965,Sorghum,809,1016,12559
Bangladesh,Y1966,Sorghum,809,711,8789
Bangladesh,Y1967,Sorghum,809,610,7540
Bangladesh,Y1968,Sorghum,1078,508,4712
Bangladesh,Y1969,Sorghum,1086,508,4678
Bangladesh,Y1970,Sorghum,1098,914,8324
Bangladesh,Y1971,Sorghum,1028,775,7539
Bangladesh,Y1972,Sorghum,1032,745,7219
Bangladesh,Y1973,Sorghum,989,720,7280
Bangladesh,Y1974,Sorghum,909,730,8031
